"state","year","quarter","district","registered_user","app_open"
"arunachal-pradesh",2019,1,"anjaw ","934","0"
"arunachal-pradesh",2019,1,"lower siang ","1123","0"
"arunachal-pradesh",2019,1,"bang valley ","211","0"
"arunachal-pradesh",2019,1,"west kameng ","8115","0"
"arunachal-pradesh",2019,1,"hi yomi ","186","0"
"arunachal-pradesh",2019,1,"east kameng ","876","0"
"arunachal-pradesh",2019,1,"lohit ","4416","0"
"arunachal-pradesh",2019,1,"lepa rada ","710","0"
"arunachal-pradesh",2019,1,"lower dibang valley ","2314","0"
"arunachal-pradesh",2019,1,"longding ","1152","0"
"arunachal-pradesh",2019,1,"west siang ","2656","0"
"arunachal-pradesh",2019,1,"kamle ","141","0"
"arunachal-pradesh",2019,1,"upper siang ","1125","0"
"arunachal-pradesh",2019,1,"kurung kumey ","385","0"
"arunachal-pradesh",2019,1,"ang ","651","0"
"arunachal-pradesh",2019,1,"kra daadi ","350","0"
"arunachal-pradesh",2019,1,"hanglang ","5210","0"
"arunachal-pradesh",2019,1,"pakke kessang ","162","0"
"arunachal-pradesh",2019,1,"east siang ","5899","0"
"arunachal-pradesh",2019,1,"upper subansiri ","1906","0"
"arunachal-pradesh",2019,1,"awang ","5023","0"
"arunachal-pradesh",2019,1,"namsai ","3153","0"
"arunachal-pradesh",2019,2,"lower subansiri ","2463","11644"
"arunachal-pradesh",2019,2,"ap ","2697","12779"
"arunachal-pradesh",2019,2,"papum pare ","32800","163673"
"arunachal-pradesh",2019,2,"anjaw ","1175","4993"
"arunachal-pradesh",2019,2,"lower siang ","1457","7737"
"arunachal-pradesh",2019,2,"bang valley ","241","258"
"arunachal-pradesh",2019,2,"west kameng ","9782","73944"
"arunachal-pradesh",2019,2,"hi yomi ","225","24"
"arunachal-pradesh",2019,2,"east kameng ","1075","4146"
"arunachal-pradesh",2019,2,"lohit ","5485","32550"
"arunachal-pradesh",2019,2,"lepa rada ","903","4196"
"arunachal-pradesh",2019,2,"lower dibang valley ","2842","12669"
"arunachal-pradesh",2019,2,"longding ","1420","13256"
"arunachal-pradesh",2019,2,"west siang ","3393","15972"
"arunachal-pradesh",2019,2,"kamle ","212","972"
"arunachal-pradesh",2019,2,"upper siang ","1372","2710"
"arunachal-pradesh",2019,2,"kurung kumey ","481","2171"
"arunachal-pradesh",2019,2,"ang ","831","3209"
"arunachal-pradesh",2019,2,"kra daadi ","440","2639"
"arunachal-pradesh",2019,2,"hanglang ","6884","37725"
"arunachal-pradesh",2019,2,"pakke kessang ","211","1237"
"arunachal-pradesh",2019,2,"east siang ","7319","34596"
"arunachal-pradesh",2019,2,"upper subansiri ","2355","9043"
"arunachal-pradesh",2019,2,"awang ","5908","32103"
"arunachal-pradesh",2019,2,"namsai ","3914","18627"
"arunachal-pradesh",2019,3,"lower subansiri ","2928","42877"
"arunachal-pradesh",2019,3,"ap ","3099","49222"
"arunachal-pradesh",2019,3,"papum pare ","38845","582435"
"arunachal-pradesh",2019,3,"anjaw ","1358","19509"
"arunachal-pradesh",2019,3,"lower siang ","1689","25736"
"arunachal-pradesh",2019,3,"bang valley ","271","1436"
"arunachal-pradesh",2019,3,"west kameng ","11186","260068"
"arunachal-pradesh",2019,3,"hi yomi ","239","158"
"arunachal-pradesh",2019,3,"east kameng ","1304","19974"
"arunachal-pradesh",2019,3,"lohit ","6421","112322"
"arunachal-pradesh",2019,3,"lepa rada ","1064","13695"
"arunachal-pradesh",2019,3,"lower dibang valley ","3398","43057"
"arunachal-pradesh",2019,3,"longding ","1634","46571"
"arunachal-pradesh",2019,3,"west siang ","4101","64241"
"arunachal-pradesh",2019,3,"kamle ","258","3686"
"arunachal-pradesh",2019,3,"upper siang ","1486","8960"
"arunachal-pradesh",2019,3,"kurung kumey ","572","8396"
"arunachal-pradesh",2019,3,"ang ","948","13437"
"arunachal-pradesh",2019,3,"kra daadi ","524","11363"
"arunachal-pradesh",2019,3,"hanglang ","8145","139098"
"arunachal-pradesh",2019,3,"pakke kessang ","244","5099"
"arunachal-pradesh",2019,3,"east siang ","8571","118071"
"arunachal-pradesh",2019,3,"upper subansiri ","2748","35114"
"arunachal-pradesh",2019,3,"awang ","6553","114907"
"arunachal-pradesh",2019,3,"namsai ","4563","72268"
"arunachal-pradesh",2019,4,"lower subansiri ","3564","53396"
"arunachal-pradesh",2019,4,"ap ","3605","67097"
"arunachal-pradesh",2019,4,"papum pare ","44746","670934"
"arunachal-pradesh",2019,4,"anjaw ","1564","23729"
"arunachal-pradesh",2019,4,"lower siang ","1921","28156"
"arunachal-pradesh",2019,4,"bang valley ","289","1738"
"arunachal-pradesh",2019,4,"west kameng ","12562","313584"
"arunachal-pradesh",2019,4,"hi yomi ","266","880"
"arunachal-pradesh",2019,4,"east kameng ","1623","27850"
"arunachal-pradesh",2019,4,"lohit ","7386","129353"
"arunachal-pradesh",2019,4,"lepa rada ","1263","20798"
"arunachal-pradesh",2019,4,"lower dibang valley ","3944","50034"
"arunachal-pradesh",2019,4,"longding ","1847","48945"
"arunachal-pradesh",2019,4,"west siang ","4773","70790"
"arunachal-pradesh",2019,4,"kamle ","323","5098"
"arunachal-pradesh",2019,4,"upper siang ","1804","26060"
"arunachal-pradesh",2019,4,"kurung kumey ","653","7904"
"arunachal-pradesh",2019,4,"ang ","1131","19220"
"arunachal-pradesh",2019,4,"kra daadi ","603","13700"
"arunachal-pradesh",2019,4,"hanglang ","9662","152680"
"arunachal-pradesh",2019,4,"pakke kessang ","296","5981"
"arunachal-pradesh",2019,4,"east siang ","9859","132534"
"arunachal-pradesh",2019,4,"upper subansiri ","3144","42354"
"arunachal-pradesh",2019,4,"awang ","7303","139898"
"arunachal-pradesh",2019,4,"namsai ","5190","87627"
"arunachal-pradesh",2020,1,"lower subansiri ","4351","72887"
"arunachal-pradesh",2020,1,"ap ","4261","76554"
"arunachal-pradesh",2020,1,"papum pare ","51342","819599"
"arunachal-pradesh",2020,1,"anjaw ","1747","25453"
"arunachal-pradesh",2020,1,"lower siang ","2201","35216"
"arunachal-pradesh",2020,1,"bang valley ","320","2195"
"arunachal-pradesh",2020,1,"west kameng ","13983","332479"
"arunachal-pradesh",2020,1,"hi yomi ","290","989"
"arunachal-pradesh",2020,1,"east kameng ","1962","37103"
"arunachal-pradesh",2020,1,"lohit ","8454","159158"
"arunachal-pradesh",2020,1,"lepa rada ","1532","28280"
"bihar",2020,1,"nawada ","161254","2976524"
"arunachal-pradesh",2020,1,"lower dibang valley ","4650","71091"
"arunachal-pradesh",2020,1,"longding ","2201","58817"
"arunachal-pradesh",2020,1,"west siang ","5757","97255"
"arunachal-pradesh",2020,1,"kamle ","373","7135"
"arunachal-pradesh",2020,1,"upper siang ","2143","37600"
"arunachal-pradesh",2020,1,"kurung kumey ","725","11471"
"arunachal-pradesh",2020,1,"ang ","1390","24530"
"arunachal-pradesh",2020,1,"kra daadi ","701","16770"
"arunachal-pradesh",2020,1,"hanglang ","11262","201632"
"arunachal-pradesh",2020,1,"pakke kessang ","371","9758"
"arunachal-pradesh",2020,1,"east siang ","11298","167166"
"arunachal-pradesh",2020,1,"upper subansiri ","3675","56522"
"arunachal-pradesh",2020,1,"awang ","8048","138728"
"arunachal-pradesh",2020,1,"namsai ","6029","109933"
"arunachal-pradesh",2020,2,"lower subansiri ","5392","108893"
"arunachal-pradesh",2020,2,"ap ","5239","114770"
"arunachal-pradesh",2020,2,"papum pare ","59968","932769"
"arunachal-pradesh",2020,2,"anjaw ","1961","34903"
"arunachal-pradesh",2020,2,"lower siang ","2644","48738"
"arunachal-pradesh",2020,2,"bang valley ","367","4076"
"arunachal-pradesh",2020,2,"west kameng ","15766","394250"
"arunachal-pradesh",2020,2,"hi yomi ","320","1597"
"arunachal-pradesh",2020,2,"east kameng ","2506","53112"
"arunachal-pradesh",2020,2,"lohit ","10154","219948"
"arunachal-pradesh",2020,2,"lepa rada ","1890","38098"
"arunachal-pradesh",2020,2,"lower dibang valley ","5782","110670"
"arunachal-pradesh",2020,2,"longding ","2751","86086"
"arunachal-pradesh",2020,2,"west siang ","7239","147515"
"arunachal-pradesh",2020,2,"kamle ","509","11566"
"arunachal-pradesh",2020,2,"upper siang ","2552","54123"
"arunachal-pradesh",2020,2,"kurung kumey ","834","16738"
"arunachal-pradesh",2020,2,"ang ","1831","40101"
"arunachal-pradesh",2020,2,"kra daadi ","870","25480"
"arunachal-pradesh",2020,2,"hanglang ","14036","293705"
"arunachal-pradesh",2020,2,"pakke kessang ","438","13500"
"arunachal-pradesh",2020,2,"east siang ","13601","235755"
"arunachal-pradesh",2020,2,"upper subansiri ","4465","80310"
"arunachal-pradesh",2020,2,"awang ","8993","170812"
"arunachal-pradesh",2020,2,"namsai ","7426","149491"
"arunachal-pradesh",2020,3,"lower subansiri ","6456","117359"
"arunachal-pradesh",2020,3,"ap ","6119","125437"
"arunachal-pradesh",2020,3,"papum pare ","69419","1157730"
"arunachal-pradesh",2020,3,"anjaw ","2226","42320"
"arunachal-pradesh",2020,3,"lower siang ","2983","51520"
"arunachal-pradesh",2020,3,"bang valley ","411","4634"
"arunachal-pradesh",2020,3,"west kameng ","17636","461190"
"arunachal-pradesh",2020,3,"hi yomi ","337","2788"
"arunachal-pradesh",2020,3,"east kameng ","3169","63062"
"arunachal-pradesh",2020,3,"lohit ","11755","264444"
"arunachal-pradesh",2020,3,"lepa rada ","2304","47233"
"arunachal-pradesh",2020,3,"lower dibang valley ","6799","117752"
"arunachal-pradesh",2020,3,"longding ","3277","91330"
"arunachal-pradesh",2020,3,"west siang ","8623","158496"
"arunachal-pradesh",2020,3,"kamle ","639","12196"
"arunachal-pradesh",2020,3,"upper siang ","3011","59246"
"arunachal-pradesh",2020,3,"kurung kumey ","1025","18583"
"arunachal-pradesh",2020,3,"ang ","2225","42723"
"arunachal-pradesh",2020,3,"kra daadi ","1026","29126"
"arunachal-pradesh",2020,3,"hanglang ","16385","326045"
"arunachal-pradesh",2020,3,"pakke kessang ","508","11721"
"arunachal-pradesh",2020,3,"east siang ","15921","302165"
"arunachal-pradesh",2020,3,"upper subansiri ","5295","106598"
"arunachal-pradesh",2020,3,"awang ","9944","224583"
"arunachal-pradesh",2020,3,"namsai ","8553","165140"
"arunachal-pradesh",2020,4,"lower subansiri ","7388","124398"
"arunachal-pradesh",2020,4,"ap ","6805","134124"
"arunachal-pradesh",2020,4,"papum pare ","77936","1397025"
"arunachal-pradesh",2020,4,"anjaw ","2485","61121"
"arunachal-pradesh",2020,4,"lower siang ","3320","54476"
"arunachal-pradesh",2020,4,"bang valley ","444","7677"
"arunachal-pradesh",2020,4,"west kameng ","19464","455337"
"arunachal-pradesh",2020,4,"hi yomi ","370","5847"
"arunachal-pradesh",2020,4,"east kameng ","3638","62876"
"arunachal-pradesh",2020,4,"lohit ","13126","285992"
"arunachal-pradesh",2020,4,"lepa rada ","2735","57036"
"arunachal-pradesh",2020,4,"lower dibang valley ","7693","132469"
"arunachal-pradesh",2020,4,"longding ","3753","87881"
"arunachal-pradesh",2020,4,"west siang ","9911","180696"
"arunachal-pradesh",2020,4,"kamle ","745","14866"
"arunachal-pradesh",2020,4,"upper siang ","3497","80140"
"arunachal-pradesh",2020,4,"kurung kumey ","1173","21168"
"arunachal-pradesh",2020,4,"ang ","2635","48090"
"arunachal-pradesh",2020,4,"kra daadi ","1141","27924"
"arunachal-pradesh",2020,4,"hanglang ","18203","320708"
"arunachal-pradesh",2020,4,"pakke kessang ","593","11458"
"arunachal-pradesh",2020,4,"east siang ","17822","349321"
"arunachal-pradesh",2020,4,"upper subansiri ","6069","125505"
"arunachal-pradesh",2020,4,"awang ","10909","249095"
"arunachal-pradesh",2020,4,"namsai ","9437","177437"
"arunachal-pradesh",2021,1,"lower subansiri ","8044","136547"
"arunachal-pradesh",2021,1,"ap ","7376","136247"
"arunachal-pradesh",2021,1,"papum pare ","84715","1553363"
"arunachal-pradesh",2021,1,"anjaw ","2660","55283"
"bihar",2020,1,"jamui ","122675","2351813"
"arunachal-pradesh",2021,1,"lower siang ","3594","61226"
"arunachal-pradesh",2021,1,"bang valley ","478","9538"
"arunachal-pradesh",2021,1,"west kameng ","21027","483047"
"arunachal-pradesh",2021,1,"hi yomi ","390","7228"
"arunachal-pradesh",2021,1,"east kameng ","3990","69455"
"arunachal-pradesh",2021,1,"lohit ","14231","295880"
"arunachal-pradesh",2021,1,"lepa rada ","3008","68424"
"arunachal-pradesh",2021,1,"lower dibang valley ","8402","145425"
"arunachal-pradesh",2021,1,"longding ","4117","92482"
"arunachal-pradesh",2021,1,"west siang ","10836","191242"
"arunachal-pradesh",2021,1,"kamle ","814","16142"
"arunachal-pradesh",2021,1,"upper siang ","3847","87503"
"arunachal-pradesh",2021,1,"kurung kumey ","1287","25911"
"arunachal-pradesh",2021,1,"ang ","2878","56271"
"arunachal-pradesh",2021,1,"kra daadi ","1244","30137"
"arunachal-pradesh",2021,1,"hanglang ","19716","344148"
"arunachal-pradesh",2021,1,"pakke kessang ","647","14995"
"arunachal-pradesh",2021,1,"east siang ","19342","363085"
"arunachal-pradesh",2021,1,"upper subansiri ","6577","122422"
"arunachal-pradesh",2021,1,"awang ","11778","230123"
"arunachal-pradesh",2021,1,"namsai ","10242","200584"
"arunachal-pradesh",2021,2,"lower subansiri ","8685","444426"
"arunachal-pradesh",2021,2,"ap ","7955","547430"
"arunachal-pradesh",2021,2,"papum pare ","90871","1786163"
"arunachal-pradesh",2021,2,"anjaw ","2866","174807"
"arunachal-pradesh",2021,2,"lower siang ","3872","246789"
"arunachal-pradesh",2021,2,"bang valley ","516","77457"
"arunachal-pradesh",2021,2,"west kameng ","22625","1490269"
"arunachal-pradesh",2021,2,"hi yomi ","430","99619"
"arunachal-pradesh",2021,2,"east kameng ","4314","221705"
"arunachal-pradesh",2021,2,"lohit ","15360","1008718"
"arunachal-pradesh",2021,2,"lepa rada ","3249","228236"
"arunachal-pradesh",2021,2,"lower dibang valley ","9094","434361"
"arunachal-pradesh",2021,2,"longding ","4456","495881"
"arunachal-pradesh",2021,2,"west siang ","11657","467127"
"arunachal-pradesh",2021,2,"kamle ","883","164726"
"arunachal-pradesh",2021,2,"upper siang ","4145","428792"
"arunachal-pradesh",2021,2,"kurung kumey ","1398","201782"
"arunachal-pradesh",2021,2,"ang ","3116","410979"
"arunachal-pradesh",2021,2,"kra daadi ","1353","150762"
"arunachal-pradesh",2021,2,"hanglang ","21404","1212334"
"arunachal-pradesh",2021,2,"pakke kessang ","702","156638"
"arunachal-pradesh",2021,2,"east siang ","20817","855042"
"arunachal-pradesh",2021,2,"upper subansiri ","7057","293916"
"arunachal-pradesh",2021,2,"awang ","12636","830993"
"arunachal-pradesh",2021,2,"namsai ","11111","596897"
"arunachal-pradesh",2021,3,"lower subansiri ","9451","558377"
"arunachal-pradesh",2021,3,"ap ","8665","578706"
"arunachal-pradesh",2021,3,"papum pare ","97854","2308276"
"arunachal-pradesh",2021,3,"anjaw ","3099","267726"
"arunachal-pradesh",2021,3,"lower siang ","4229","347190"
"arunachal-pradesh",2021,3,"bang valley ","571","113574"
"arunachal-pradesh",2021,3,"west kameng ","24489","2155265"
"arunachal-pradesh",2021,3,"hi yomi ","473","181457"
"arunachal-pradesh",2021,3,"east kameng ","4671","265900"
"arunachal-pradesh",2021,3,"lohit ","16680","1408514"
"arunachal-pradesh",2021,3,"lepa rada ","3527","264771"
"arunachal-pradesh",2021,3,"lower dibang valley ","9920","581463"
"arunachal-pradesh",2021,3,"longding ","4890","594284"
"arunachal-pradesh",2021,3,"west siang ","12616","544772"
"arunachal-pradesh",2021,3,"kamle ","974","203013"
"arunachal-pradesh",2021,3,"upper siang ","4506","556857"
"arunachal-pradesh",2021,3,"kurung kumey ","1509","292922"
"arunachal-pradesh",2021,3,"ang ","3396","433332"
"arunachal-pradesh",2021,3,"kra daadi ","1475","179974"
"arunachal-pradesh",2021,3,"hanglang ","23328","1668215"
"arunachal-pradesh",2021,3,"pakke kessang ","770","213423"
"arunachal-pradesh",2021,3,"east siang ","22538","1086775"
"arunachal-pradesh",2021,3,"upper subansiri ","7652","375423"
"arunachal-pradesh",2021,3,"awang ","13650","1355010"
"arunachal-pradesh",2021,3,"namsai ","12140","674435"
"arunachal-pradesh",2021,4,"lower subansiri ","10187","348485"
"arunachal-pradesh",2021,4,"ap ","9331","311867"
"arunachal-pradesh",2021,4,"papum pare ","104806","3554385"
"arunachal-pradesh",2021,4,"anjaw ","3342","125753"
"arunachal-pradesh",2021,4,"lower siang ","4550","156209"
"arunachal-pradesh",2021,4,"bang valley ","621","18166"
"arunachal-pradesh",2021,4,"west kameng ","26237","1160379"
"arunachal-pradesh",2021,4,"hi yomi ","498","15201"
"arunachal-pradesh",2021,4,"east kameng ","5027","153109"
"arunachal-pradesh",2021,4,"lohit ","17980","728676"
"arunachal-pradesh",2021,4,"lepa rada ","3810","168938"
"arunachal-pradesh",2021,4,"lower dibang valley ","10679","341060"
"arunachal-pradesh",2021,4,"longding ","5345","215529"
"arunachal-pradesh",2021,4,"west siang ","13555","389171"
"arunachal-pradesh",2021,4,"kamle ","1069","48042"
"arunachal-pradesh",2021,4,"upper siang ","4850","208167"
"arunachal-pradesh",2021,4,"kurung kumey ","1633","54213"
"arunachal-pradesh",2021,4,"ang ","3675","121770"
"arunachal-pradesh",2021,4,"kra daadi ","1593","63448"
"arunachal-pradesh",2021,4,"hanglang ","25155","829350"
"arunachal-pradesh",2021,4,"pakke kessang ","835","35976"
"arunachal-pradesh",2021,4,"east siang ","24208","897713"
"arunachal-pradesh",2021,4,"upper subansiri ","8201","240330"
"arunachal-pradesh",2021,4,"awang ","14665","506240"
"arunachal-pradesh",2021,4,"namsai ","13092","538118"
"arunachal-pradesh",2022,1,"lower subansiri ","10854","1566925"
"arunachal-pradesh",2022,1,"ap ","9972","1634844"
"arunachal-pradesh",2022,1,"papum pare ","111271","3209286"
"arunachal-pradesh",2022,1,"anjaw ","3560","640611"
"arunachal-pradesh",2022,1,"lower siang ","4882","1085994"
"arunachal-pradesh",2022,1,"bang valley ","656","267633"
"arunachal-pradesh",2022,1,"west kameng ","27860","4098935"
"arunachal-pradesh",2022,1,"hi yomi ","540","230973"
"arunachal-pradesh",2022,1,"east kameng ","5355","703590"
"arunachal-pradesh",2022,1,"lohit ","19214","3212352"
"arunachal-pradesh",2022,1,"lepa rada ","4049","1182371"
"arunachal-pradesh",2022,1,"lower dibang valley ","11401","1918566"
"arunachal-pradesh",2022,1,"longding ","5700","1728795"
"arunachal-pradesh",2022,1,"west siang ","14420","1420049"
"arunachal-pradesh",2022,1,"kamle ","1144","758412"
"arunachal-pradesh",2022,1,"upper siang ","5146","2047229"
"arunachal-pradesh",2022,1,"kurung kumey ","1744","845626"
"arunachal-pradesh",2022,1,"ang ","3942","1227784"
"arunachal-pradesh",2022,1,"kra daadi ","1701","720274"
"arunachal-pradesh",2022,1,"hanglang ","26904","4323291"
"arunachal-pradesh",2022,1,"pakke kessang ","887","770322"
"arunachal-pradesh",2022,1,"east siang ","25763","3444101"
"arunachal-pradesh",2022,1,"upper subansiri ","8731","921019"
"arunachal-pradesh",2022,1,"awang ","15589","1922991"
"arunachal-pradesh",2022,1,"namsai ","14054","1536586"
"arunachal-pradesh",2022,2,"lower subansiri ","11479","1637036"
"arunachal-pradesh",2022,2,"ap ","10538","2173316"
"arunachal-pradesh",2022,2,"papum pare ","117568","3870115"
"arunachal-pradesh",2022,2,"anjaw ","3769","942878"
"arunachal-pradesh",2022,2,"lower siang ","5161","1296404"
"arunachal-pradesh",2022,2,"bang valley ","701","212502"
"arunachal-pradesh",2022,2,"west kameng ","29424","5493311"
